country	year	pop
Switzerland	1995	7157106
Switzerland	1996	7181024
Switzerland	1997	7193761
Switzerland	1998	7207995
Switzerland	1999	7232809
Switzerland	2000	7266920
Switzerland	2001	7311237
Switzerland	2002	7361757
Switzerland	2003	7408319
Switzerland	2004	7450867
Switzerland	2005	7489370
Switzerland	2006	7523934
Switzerland	2007	7554661
Switzerland	2008	7581520
Syrian Arab Republic	1950	3495000
Syrian Arab Republic	1951	3576577
Syrian Arab Republic	1952	3661549
Syrian Arab Republic	1953	3750114
Syrian Arab Republic	1954	3841974
Syrian Arab Republic	1955	3938446
Syrian Arab Republic	1956	4040976
Syrian Arab Republic	1957	4149908
Syrian Arab Republic	1958	4267748
Syrian Arab Republic	1959	4395082
Syrian Arab Republic	1960	4532557
Syrian Arab Republic	1961	4681153
Syrian Arab Republic	1962	4834621
Syrian Arab Republic	1963	4993120
Syrian Arab Republic	1964	5156816
Syrian Arab Republic	1965	5325878
Syrian Arab Republic	1966	5500483
Syrian Arab Republic	1967	5680812
Syrian Arab Republic	1968	5867053
Syrian Arab Republic	1969	6059400
Syrian Arab Republic	1970	6258053
Syrian Arab Republic	1971	6478681
Syrian Arab Republic	1972	6701172
Syrian Arab Republic	1973	6931304
Syrian Arab Republic	1974	7169339
Syrian Arab Republic	1975	7415548
Syrian Arab Republic	1976	7670214
Syrian Arab Republic	1977	7932503
Syrian Arab Republic	1978	8203499
Syrian Arab Republic	1979	8483754
Syrian Arab Republic	1980	8773582
Syrian Arab Republic	1981	9073312
Syrian Arab Republic	1982	9410494
Syrian Arab Republic	1983	9757388
Syrian Arab Republic	1984	10114082
Syrian Arab Republic	1985	10480643
Syrian Arab Republic	1986	10856962
Syrian Arab Republic	1987	11242847
Syrian Arab Republic	1988	11632190
Syrian Arab Republic	1989	12018448
Syrian Arab Republic	1990	12436046
Syrian Arab Republic	1991	12848845
Syrian Arab Republic	1992	13219062
Syrian Arab Republic	1993	13579013
Syrian Arab Republic	1994	13938959
Syrian Arab Republic	1995	14309657
Syrian Arab Republic	1996	14690501
Syrian Arab Republic	1997	15081016
Syrian Arab Republic	1998	15480619
Syrian Arab Republic	1999	15888917
Syrian Arab Republic	2000	16305659
Syrian Arab Republic	2001	16728808
Syrian Arab Republic	2002	17155814
Syrian Arab Republic	2003	17585540
Syrian Arab Republic	2004	18016874
Syrian Arab Republic	2005	18448752
Syrian Arab Republic	2006	18881361
Syrian Arab Republic	2007	19314747
Syrian Arab Republic	2008	19747586
Taiwan	1950	7981454
Taiwan	1951	8251326
Taiwan	1952	8550362
Taiwan	1953	8849962
Taiwan	1954	9159966
Taiwan	1955	9485858
Taiwan	1956	9825346
Taiwan	1957	10164215
Taiwan	1958	10500314
Taiwan	1959	10852996
Taiwan	1960	11209160
Taiwan	1961	11563348
Taiwan	1962	11918938
Taiwan	1963	12276610
Taiwan	1964	12631480
Taiwan	1965	12977635
Taiwan	1966	13321002
Taiwan	1967	13648692
Taiwan	1968	13962358
Taiwan	1969	14282297
Taiwan	1970	14598316
Taiwan	1971	14918496
Taiwan	1972	15226039
Taiwan	1973	15525588
Taiwan	1974	15824103
Taiwan	1975	16122188
Taiwan	1976	16450056
Taiwan	1977	16785196
Taiwan	1978	17111535
Taiwan	1979	17450136
Taiwan	1980	17848320
Taiwan	1981	18177430
Taiwan	1982	18501390
Taiwan	1983	18803390
Taiwan	1984	19083348
Taiwan	1985	19337363
Taiwan	1986	19555581
Taiwan	1987	19757799
Taiwan	1988	19976096
Taiwan	1989	20207541
Taiwan	1990	20278957
Taiwan	1991	20492997
Taiwan	1992	20686918
Taiwan	1993	20883467
Taiwan	1994	21087873
Taiwan	1995	21282829
Taiwan	1996	21448723
Taiwan	1997	21628605
Taiwan	1998	21823024
Taiwan	1999	21993460
Taiwan	2000	22151237
Taiwan	2001	22303700
Taiwan	2002	22454239
Taiwan	2003	22603000
Taiwan	2004	22749838
Taiwan	2005	22894384
Taiwan	2006	23036087
Taiwan	2007	23174294
Taiwan	2008	23308370
Tajikistan	1950	1530047
Tajikistan	1951	1584833
Tajikistan	1952	1640949
Tajikistan	1953	1684446
Tajikistan	1954	1729862
Tajikistan	1955	1780850
Tajikistan	1956	1836703
Tajikistan	1957	1898639
Tajikistan	1958	1953527
Tajikistan	1959	2009483
Tajikistan	1960	2080556
Tajikistan	1961	2163433
Tajikistan	1962	2253472
Tajikistan	1963	2339558
Tajikistan	1964	2424081
Tajikistan	1965	2510619
Tajikistan	1966	2592754
Tajikistan	1967	2672279
Tajikistan	1968	2759277
Tajikistan	1969	2850066
Tajikistan	1970	2938516
Tajikistan	1971	3039443
Tajikistan	1972	3145141
Tajikistan	1973	3242778
Tajikistan	1974	3344985
Tajikistan	1975	3448869
Tajikistan	1976	3553782
Tajikistan	1977	3659375
Tajikistan	1978	3760973
Tajikistan	1979	3862932
Tajikistan	1980	3969126
Tajikistan	1981	4078516
Tajikistan	1982	4193811
Tajikistan	1983	4315817
Tajikistan	1984	4445727
Tajikistan	1985	4587499
Tajikistan	1986	4738036
Tajikistan	1987	4891199
Tajikistan	1988	5036494
Tajikistan	1989	5183469
Tajikistan	1990	5332472
Tajikistan	1991	5481045
Tajikistan	1992	5600694
Tajikistan	1993	5682454
Tajikistan	1994	5770963
Tajikistan	1995	5864473
Tajikistan	1996	5963936
Tajikistan	1997	6070759
Tajikistan	1998	6185515
Tajikistan	1999	6308673
Tajikistan	2000	6440732
Tajikistan	2001	6578681
Tajikistan	2002	6719567
Tajikistan	2003	6863752
Tajikistan	2004	7011556
Tajikistan	2005	7163506
Tajikistan	2006	7320815
Tajikistan	2007	7484274
Tajikistan	2008	7653394
Tanzania	1950	7934924
Tanzania	1951	8124902
Tanzania	1952	8322925
Tanzania	1953	8529355
Tanzania	1954	8745102
Tanzania	1955	8970610
Tanzania	1956	9206352
Tanzania	1957	9452826
Tanzania	1958	9710558
Tanzania	1959	9978909
Tanzania	1960	10259653
Tanzania	1961	10555397
Tanzania	1962	10863958
Tanzania	1963	11185238
Tanzania	1964	11521695
Tanzania	1965	11870412
Tanzania	1966	12231389
Tanzania	1967	12607312
Tanzania	1968	12988137
Tanzania	1969	13389543
Tanzania	1970	13806869
Tanzania	1971	14236867
Tanzania	1972	14706593
Tanzania	1973	15201384
Tanzania	1974	15681232
Tanzania	1975	16147863
Tanzania	1976	16625711
Tanzania	1977	17129565
Tanzania	1978	17647395
Tanzania	1979	18174406
Tanzania	1980	18715307
Tanzania	1981	19273923
Tanzania	1982	19844382
Tanzania	1983	20437869
Tanzania	1984	21050790
Tanzania	1985	21677040
Tanzania	1986	22328642
Tanzania	1987	23040630
Tanzania	1988	23760348
Tanzania	1989	24447781
Tanzania	1990	25137888
Tanzania	1991	25853394
Tanzania	1992	26605473
Tanzania	1993	27493980
Tanzania	1994	28556908
Tanzania	1995	29470379
Tanzania	1996	30055334
Tanzania	1997	30686889
Tanzania	1998	31467507
Tanzania	1999	32245532
Tanzania	2000	33065142
Tanzania	2001	33831342
Tanzania	2002	34593779
Tanzania	2003	35354845
Tanzania	2004	36070799
Tanzania	2005	36766356
Tanzania	2006	37445392
Tanzania	2007	38139640
Tanzania	2008	38858276
Thailand	1950	20041628
Thailand	1951	20653334
Thailand	1952	21289402
Thailand	1953	21964158
Thailand	1954	22684974
Thailand	1955	23451316
Thailand	1956	24244475
Thailand	1957	25041917
Thailand	1958	25845443
Thailand	1959	26667243
Thailand	1960	27512750
Thailand	1961	28376096
Thailand	1962	29263397
Thailand	1963	30173764
Thailand	1964	31106615
Thailand	1965	32061978
Thailand	1966	33035794
Thailand	1967	34024249
Thailand	1968	35028438
Thailand	1969	36049959
Thailand	1970	37090871
Thailand	1971	38201901
Thailand	1972	39276153
Thailand	1973	40302225
Thailand	1974	41305651
Thailand	1975	42272000
Thailand	1976	43221022
Thailand	1977	44148285
Thailand	1978	45056957
Thailand	1979	46003776
Thailand	1980	47025764
Thailand	1981	47936504
Thailand	1982	48827160
Thailand	1983	49694245
Thailand	1984	50533778
Thailand	1985	51341809
Thailand	1986	52129476
Thailand	1987	52910342
Thailand	1988	53683427
Thailand	1989	54445689
Thailand	1990	55196722
Thailand	1991	55930062
Thailand	1992	56667095
Thailand	1993	57400686
Thailand	1994	58128738
Thailand	1995	58855798
Thailand	1996	59559308
Thailand	1997	60216677
Thailand	1998	60846042
Thailand	1999	61394684
Thailand	2000	61862928
Thailand	2001	62334375
Thailand	2002	62806748
Thailand	2003	63271021
Thailand	2004	63731437
Thailand	2005	64185502
Thailand	2006	64631595
Thailand	2007	65068149
Thailand	2008	65493298
Timor-Leste	1950	435529
Timor-Leste	1951	442862
Timor-Leste	1952	450195
Timor-Leste	1953	457529
Timor-Leste	1954	464862
Timor-Leste	1955	472195
Timor-Leste	1956	479528
Timor-Leste	1957	486861
Timor-Leste	1958	494194
Timor-Leste	1959	501527
Timor-Leste	1960	508860
Timor-Leste	1961	517732
Timor-Leste	1962	526603
Timor-Leste	1963	535474
Timor-Leste	1964	544346
Timor-Leste	1965	553217
Timor-Leste	1966	562088
Timor-Leste	1967	570960
Timor-Leste	1968	579831
Timor-Leste	1969	588702
Timor-Leste	1970	597574
Timor-Leste	1971	613767
Timor-Leste	1972	629961
Timor-Leste	1973	646155
Timor-Leste	1974	661194
Timor-Leste	1975	676582
Timor-Leste	1976	652698
Timor-Leste	1977	628814
Timor-Leste	1978	604930
Timor-Leste	1979	581046
Timor-Leste	1980	557162
Timor-Leste	1981	576054
Timor-Leste	1982	594947
Timor-Leste	1983	613839
Timor-Leste	1984	632731
Timor-Leste	1985	651624
Timor-Leste	1986	670516
Timor-Leste	1987	689409
Timor-Leste	1988	708301
Timor-Leste	1989	727194
Timor-Leste	1990	746086
Timor-Leste	1991	771238
Timor-Leste	1992	796343
Timor-Leste	1993	821171
Timor-Leste	1994	845714
Timor-Leste	1995	870147
Timor-Leste	1996	894488
Timor-Leste	1997	918738
Timor-Leste	1998	942909
Timor-Leste	1999	967073
Timor-Leste	2000	846599
Timor-Leste	2001	899109
Timor-Leste	2002	952618
Timor-Leste	2003	997853
Timor-Leste	2004	1019252
Timor-Leste	2005	1040880
Timor-Leste	2006	1062777
Timor-Leste	2007	1084971
Timor-Leste	2008	1107432
Togo	1950	1171897
Togo	1951	1194973
Togo	1952	1219113
Togo	1953	1244363
Togo	1954	1270771
Togo	1955	1298389
Togo	1956	1327270
Togo	1957	1357445
Togo	1958	1388973
Togo	1959	1421772
Togo	1960	1455900
Togo	1961	1491264
Togo	1962	1528098
Togo	1963	1566469
Togo	1964	1606285
Togo	1965	1647772
Togo	1966	1690838
Togo	1967	1735550
Togo	1968	1781978
Togo	1969	1830381
Togo	1970	1964128
Togo	1971	2009685
Togo	1972	2056351
Togo	1973	2104154
Togo	1974	2153238
Togo	1975	2203646
Togo	1976	2255413
Togo	1977	2308582
Togo	1978	2363192
Togo	1979	2420740
Togo	1980	2481375
Togo	1981	2555796
Togo	1982	2644765
Togo	1983	2738544
Togo	1984	2836453
Togo	1985	2938286
Togo	1986	3044174
Togo	1987	3154264
Togo	1988	3268540
Togo	1989	3385787
Togo	1990	3504813
Togo	1991	3625489
Togo	1992	3747553
Togo	1993	3726013
Togo	1994	3750370
Togo	1995	3965576
Togo	1996	4157932
Togo	1997	4320890
Togo	1998	4454777
Togo	1999	4582500
Togo	2000	4711655
Togo	2001	4843185
Togo	2002	4977378
Togo	2003	5114524
Togo	2004	5255320
Togo	2005	5399991
Togo	2006	5548702
Togo	2007	5701579
Togo	2008	5858673
Tokelau	1950	1570
Tokelau	1955	1599
Tokelau	1960	1862
Tokelau	1965	1853
Tokelau	1970	1581
Tokelau	1975	1569
Tokelau	1980	1556
Tokelau	1985	1593
Tokelau	1990	1602
Tokelau	1995	1478
Tokelau	2000	1517
Tokelau	2005	1401
Tonga	1950	45744
Tonga	1951	47378
Tonga	1952	49066
Tonga	1953	50808
Tonga	1954	52607
Tonga	1955	54465
Tonga	1956	56428
Tonga	1957	58168
Tonga	1958	59962
Tonga	1959	61811
Tonga	1960	63718
Tonga	1961	65683
Tonga	1962	67709
Tonga	1963	69797
Tonga	1964	71949
Tonga	1965	74168
Tonga	1966	76456
Tonga	1967	78816
Tonga	1968	81249
Tonga	1969	81900
Tonga	1970	83100
Tonga	1971	84300
Tonga	1972	85600
Tonga	1973	86800
Tonga	1974	87700
Tonga	1975	89200
Tonga	1976	90200
Tonga	1977	90593
Tonga	1978	90977
Tonga	1979	91352
Tonga	1980	91361
Tonga	1981	91769
Tonga	1982	92201
Tonga	1983	92628
Tonga	1984	92883
Tonga	1985	93352
Tonga	1986	93744
Tonga	1987	93982
Tonga	1988	93290
Tonga	1989	92744
Tonga	1990	92073
Tonga	1991	91218
Tonga	1992	92094
Tonga	1993	93734
Tonga	1994	94398
Tonga	1995	95158
Tonga	1996	96165
Tonga	1997	97399
Tonga	1998	98835
Tonga	1999	100475
Tonga	2000	102321
Tonga	2001	104227
Tonga	2002	106137
Tonga	2003	108141
Tonga	2004	110237
Tonga	2005	112422
Tonga	2006	114689
Tonga	2007	116921
Tonga	2008	118993
Trinidad and Tobago	1950	632000
Trinidad and Tobago	1951	648700
Trinidad and Tobago	1952	662850
Trinidad and Tobago	1953	678300
Trinidad and Tobago	1954	697500
Trinidad and Tobago	1955	720800
Trinidad and Tobago	1956	742500
Trinidad and Tobago	1957	764900
Trinidad and Tobago	1958	788600
Trinidad and Tobago	1959	817050
Trinidad and Tobago	1960	841150
Trinidad and Tobago	1961	861387
Trinidad and Tobago	1962	887498
Trinidad and Tobago	1963	904380
Trinidad and Tobago	1964	923887
Trinidad and Tobago	1965	939255
Trinidad and Tobago	1966	952535
Trinidad and Tobago	1967	960155
Trinidad and Tobago	1968	963086
Trinidad and Tobago	1969	962927
Trinidad and Tobago	1970	955000
Trinidad and Tobago	1971	961605
Trinidad and Tobago	1972	975199
Trinidad and Tobago	1973	984786
Trinidad and Tobago	1974	995364
Trinidad and Tobago	1975	1006931
Trinidad and Tobago	1976	1021480
Trinidad and Tobago	1977	1039009
Trinidad and Tobago	1978	1055527
Trinidad and Tobago	1979	1073027
Trinidad and Tobago	1980	1090513
Trinidad and Tobago	1981	1101836
Trinidad and Tobago	1982	1116479
Trinidad and Tobago	1983	1133265
Trinidad and Tobago	1984	1150426
Trinidad and Tobago	1985	1166353
Trinidad and Tobago	1986	1180346
Trinidad and Tobago	1987	1191336
Trinidad and Tobago	1988	1198392
Trinidad and Tobago	1989	1200303
Trinidad and Tobago	1990	1198247
Trinidad and Tobago	1991	1192417
Trinidad and Tobago	1992	1183669
Trinidad and Tobago	1993	1174430
Trinidad and Tobago	1994	1165700
Trinidad and Tobago	1995	1158553
Trinidad and Tobago	1996	1148699
Trinidad and Tobago	1997	1138101
Trinidad and Tobago	1998	1131314
Trinidad and Tobago	1999	1125375
Trinidad and Tobago	2000	1118204
Trinidad and Tobago	2001	1110217
Trinidad and Tobago	2002	1101832
Trinidad and Tobago	2003	1093146
Trinidad and Tobago	2004	1084206
Trinidad and Tobago	2005	1075066
Trinidad and Tobago	2006	1065842
Trinidad and Tobago	2007	1056608
Trinidad and Tobago	2008	1047366
Tunisia	1950	3517210
Tunisia	1951	3582970
Tunisia	1952	3647735
Tunisia	1953	3713496
Tunisia	1954	3779257
Tunisia	1955	3846014
Tunisia	1956	3903067
Tunisia	1957	3950849
Tunisia	1958	4007300
Tunisia	1959	4074970
Tunisia	1960	4149157
Tunisia	1961	4216031
Tunisia	1962	4286552
Tunisia	1963	4374477
Tunisia	1964	4468393
Tunisia	1965	4565747
Tunisia	1966	4676017
Tunisia	1967	4786986
Tunisia	1968	4894178
Tunisia	1969	4996300
Tunisia	1970	5098627
Tunisia	1971	5197559
Tunisia	1972	5303507
Tunisia	1973	5426213
Tunisia	1974	5556437
Tunisia	1975	5703966
Tunisia	1976	5859294
Tunisia	1977	6005061
Tunisia	1978	6136282
Tunisia	1979	6280477
Tunisia	1980	6443183
Tunisia	1981	6605707
Tunisia	1982	6734098
Tunisia	1983	6859890
Tunisia	1984	7184530
Tunisia	1985	7362332
Tunisia	1986	7544710
Tunisia	1987	7724976
Tunisia	1988	7895088
Tunisia	1989	8052989
Tunisia	1990	8207240
Tunisia	1991	8364780
Tunisia	1992	8523077
Tunisia	1993	8680433
Tunisia	1994	8831747
Tunisia	1995	8972635
Tunisia	1996	9105233
Tunisia	1997	9231669
Tunisia	1998	9349100
Tunisia	1999	9458862
Tunisia	2000	9563816
Tunisia	2001	9667365
Tunisia	2002	9770575
Tunisia	2003	9873149
Tunisia	2004	9974722
Tunisia	2005	10074951
Tunisia	2006	10175014
Tunisia	2007	10276158
Tunisia	2008	10378140
Turkey	1950	21121639
Turkey	1951	21669334
Turkey	1952	22235677
Turkey	1953	22830516
Turkey	1954	23463817
Turkey	1955	24144571
Turkey	1956	24877395
Turkey	1957	25670939
Turkey	1958	26505694
Turkey	1959	27355811
Turkey	1960	28217122
Turkey	1961	29029976
Turkey	1962	29788695
Turkey	1963	30509221
Turkey	1964	31227361
Turkey	1965	31950718
Turkey	1966	32677758
Turkey	1967	33411317
Turkey	1968	34164759
Turkey	1969	34952315
Turkey	1970	35758382
Turkey	1971	36579964
Turkey	1972	37492953
Turkey	1973	38503442
Turkey	1974	39512945
Turkey	1975	40529798
Turkey	1976	41485146
Turkey	1977	42404033
Turkey	1978	43316697
Turkey	1979	44222576
Turkey	1980	45120802
Turkey	1981	46222187
Turkey	1982	47328791
Turkey	1983	48440170
Turkey	1984	49554400
Turkey	1985	50669003
Turkey	1986	51780211
Turkey	1987	52881328
Turkey	1988	53966237
Turkey	1989	55031033
Turkey	1990	56084632
Turkey	1991	57135435
Turkey	1992	58179144
Turkey	1993	59212510
Turkey	1994	60220670
Turkey	1995	61188984
Turkey	1996	62127894
Turkey	1997	63047647
Turkey	1998	63945635
Turkey	1999	64819580
Turkey	2000	65666677
Turkey	2001	66493970
Turkey	2002	67308928
Turkey	2003	68109469
Turkey	2004	68893918
Turkey	2005	69660559
Turkey	2006	70413958
Turkey	2007	71158647
Turkey	2008	71892807
Turkmenistan	1950	1204075
Turkmenistan	1951	1226498
Turkmenistan	1952	1252749
Turkmenistan	1953	1282640
Turkmenistan	1954	1313402
Turkmenistan	1955	1347774
Turkmenistan	1956	1381525
Turkmenistan	1957	1425659
Turkmenistan	1958	1478072
Turkmenistan	1959	1530083
Turkmenistan	1960	1584820
Turkmenistan	1961	1644416
Turkmenistan	1962	1704534
Turkmenistan	1963	1765175
Turkmenistan	1964	1825383
Turkmenistan	1965	1882148
Turkmenistan	1966	1935923
Turkmenistan	1967	1994131
Turkmenistan	1968	2054487
Turkmenistan	1969	2116408
Turkmenistan	1970	2181272
Turkmenistan	1971	2246710
Turkmenistan	1972	2313102
Turkmenistan	1973	2379578
Turkmenistan	1974	2450654
Turkmenistan	1975	2523906
Turkmenistan	1976	2594288
Turkmenistan	1977	2663744
Turkmenistan	1978	2733933
Turkmenistan	1979	2804142
Turkmenistan	1980	2875133
Turkmenistan	1981	2946676
Turkmenistan	1982	3018436
Turkmenistan	1983	3091431
Turkmenistan	1984	3164611
Turkmenistan	1985	3240472
Turkmenistan	1986	3323673
Turkmenistan	1987	3410704
Turkmenistan	1988	3492186
Turkmenistan	1989	3573704
Turkmenistan	1990	3667588
Turkmenistan	1991	3760644
Turkmenistan	1992	3848424
Turkmenistan	1993	3933744
Turkmenistan	1994	4018832
Turkmenistan	1995	4101998
Turkmenistan	1996	4184336
Turkmenistan	1997	4267070
Turkmenistan	1998	4350224
Turkmenistan	1999	4433925
Turkmenistan	2000	4518268
Turkmenistan	2001	4603244
Turkmenistan	2002	4688963
Turkmenistan	2003	4775544
Turkmenistan	2004	4863169
Turkmenistan	2005	4952081
Turkmenistan	2006	5042920
Turkmenistan	2007	5136262
Turkmenistan	2008	5232077
Turks and Caicos Islands	1950	5037
Turks and Caicos Islands	1951	5022
Turks and Caicos Islands	1952	5030
Turks and Caicos Islands	1953	5033
Turks and Caicos Islands	1954	5066
Turks and Caicos Islands	1955	5162
Turks and Caicos Islands	1956	5269
Turks and Caicos Islands	1957	5382
Turks and Caicos Islands	1958	5508
Turks and Caicos Islands	1959	5624
Turks and Caicos Islands	1960	5726
Turks and Caicos Islands	1961	5799
Turks and Caicos Islands	1962	5842
Turks and Caicos Islands	1963	5858
Turks and Caicos Islands	1964	5842
Turks and Caicos Islands	1965	5768
Turks and Caicos Islands	1966	5686
Turks and Caicos Islands	1967	5639
Turks and Caicos Islands	1968	5609
Turks and Caicos Islands	1969	5600
Turks and Caicos Islands	1970	5617
Turks and Caicos Islands	1971	5788
Turks and Caicos Islands	1972	5960
Turks and Caicos Islands	1973	6135
Turks and Caicos Islands	1974	6308
Turks and Caicos Islands	1975	6468
Turks and Caicos Islands	1976	6651
Turks and Caicos Islands	1977	6859
Turks and Caicos Islands	1978	7049
Turks and Caicos Islands	1979	7254
Turks and Caicos Islands	1980	7465
Turks and Caicos Islands	1981	7791
Turks and Caicos Islands	1982	8149
Turks and Caicos Islands	1983	8524
Turks and Caicos Islands	1984	8911
Turks and Caicos Islands	1985	9316
Turks and Caicos Islands	1986	9733
Turks and Caicos Islands	1987	10163
Turks and Caicos Islands	1988	10610
Turks and Caicos Islands	1989	11060
Turks and Caicos Islands	1990	11514
Turks and Caicos Islands	1991	12080
Turks and Caicos Islands	1992	12655
Turks and Caicos Islands	1993	13239
Turks and Caicos Islands	1994	13832
Turks and Caicos Islands	1995	14431
Turks and Caicos Islands	1996	15036
Turks and Caicos Islands	1997	15646
Turks and Caicos Islands	1998	16262
Turks and Caicos Islands	1999	16881
Turks and Caicos Islands	2000	17502
Turks and Caicos Islands	2001	18122
Turks and Caicos Islands	2002	18738
Turks and Caicos Islands	2003	19350
Turks and Caicos Islands	2004	19956
Turks and Caicos Islands	2005	20556
Turks and Caicos Islands	2006	21152
