country	gdpPercap	year
Aruba	27962.88632	1999
Australia	28983.2672	1999
Austria	31039.61877	1999
Azerbaijan	2285.695556	1999
Bahamas	22623.02554	1999
Bahrain	21317.72228	1999
Bangladesh	1034.635598	1999
Barbados	14710.96403	1999
Belarus	5602.352725	1999
Belgium	28937.1514	1999
Belize	5991.9671	1999
Benin	1272.796464	1999
Bermuda	58649.86657	1999
Bhutan	2790.208071	1999
Bolivia	3377.570566	1999
Bosnia and Herzegovina	5544.95269	1999
Botswana	9416.670376	1999
Brazil	7818.961728	1999
British Virgin Islands	38533.18645	1999
Brunei	47811.17549	1999
Bulgaria	6491.099672	1999
Burkina Faso	1009.58785	1999
Burundi	455.4120959	1999
Cambodia	793.3351151	1999
Cameroon	1770.65038	1999
Canada	31154.85646	1999
Cape Verde	2168.686778	1999
Cayman Islands	50401.90933	1999
Central African Rep.	763.5731171	1999
Chad	1039.290389	1999
Chile	10105.60694	1999
China	2381.324139	1999
Colombia	5680.881734	1999
Comoros	1137.887465	1999
Congo, Dem. Rep.	278.7974379	1999
Congo, Rep.	3304.517647	1999
Cook Islands	11329.12323	1999
Costa Rica	7637.89317	1999
Cote d'Ivoire	1830.03397	1999
Croatia	10229.91999	1999
Cuba	5823.759243	1999
Cyprus	21953.67519	1999
Czech Rep.	16205.16024	1999
Denmark	31013.02697	1999
Djibouti	1901.11637	1999
Dominica	8127.279017	1999
Dominican Rep.	4055.132693	1999
Ecuador	6670.588311	1999
Egypt	4482.93753	1999
El Salvador	5325.561242	1999
Equatorial Guinea	4623.257066	1999
Eritrea	877.6066304	1999
Estonia	10356.41525	1999
Ethiopia	496.8679755	1999
Fiji	3952.0587	1999
Finland	25915.26438	1999
France	27466.21016	1999
French Polynesia	24121.44857	1999
Gabon	13276.44987	1999
Gambia	672.4959939	1999
Georgia	2264.092687	1999
Germany	28842.65612	1999
Ghana	1052.282225	1999
Greece	19976.45273	1999
Greenland	31101.40012	1999
Grenada	8137.774652	1999
Guatemala	4840.462527	1999
Guinea	909.9387949	1999
Guinea-Bissau	590.7031383	1999
Guyana	3182.972959	1999
Haiti	1358.241907	1999
Honduras	3028.732079	1999
Hong Kong, China	27452.02434	1999
Hungary	12874.41924	1999
Iceland	30042.93674	1999
India	1593.583715	1999
Indonesia	2627.017072	1999
Iran	8362.398401	1999
Iraq	3649.398381	1999
Ireland	28496.79865	1999
Isle of Man	27281.80568	1999
Israel	21332.80433	1999
Italy	26128.82464	1999
Jamaica	6928.820582	1999
Japan	27809.60299	1999
Jordan	3626.381131	1999
Kazakhstan	4870.086404	1999
Kenya	1346.864615	1999
Kiribati	3566.503435	1999
Korea, Dem. Rep.	1705.915232	1999
Korea, Rep.	16300.82219	1999
Kuwait	36011.2695	1999
Kyrgyzstan	1466.01089	1999
Laos	1472.454048	1999
Latvia	8028.968025	1999
Lebanon	8754.698937	1999
Lesotho	1153.297561	1999
Liberia	529.7930625	1999
Libya	8966.926165	1999
Liechtenstein	81088.09089	1999
Lithuania	9259.81304	1999
Luxembourg	59349.52097	1999
Macao, China	21586.35227	1999
Macedonia, FYR	6697.617561	1999
Madagascar	1010.139648	1999
Malawi	705.8751736	1999
Malaysia	9553.516273	1999
Maldives	3345.157978	1999
Mali	844.1148367	1999
Malta	19172.8257	1999
Marshall Islands	5462.361637	1999
Mauritania	1510.808087	1999
Mauritius	8149.824766	1999
Mexico	10358.79686	1999
Micronesia, Fed. Sts.	5053.203051	1999
Moldova	1656.772792	1999
Monaco	35647.63563	1999
Mongolia	2009.383198	1999
Montenegro	6013.142095	1999
Montserrat	11449.29656	1999
Morocco	3097.016457	1999
Mozambique	545.8039716	1999
Myanmar	463	1999
Namibia	3989.97229	1999
Nauru	6890.967995	1999
Nepal	1014.021432	1999
Netherlands	32505.09307	1999
Netherlands Antilles	22746.85791	1999
New Caledonia	33846.33646	1999
New Zealand	21689.0128	1999
Nicaragua	2678.526235	1999
Niger	602.3585858	1999
Nigeria	1590.296573	1999
Norway	42491.08975	1999
Oman	18843.38493	1999
Pakistan	2073.072718	1999
Palau	12923.87368	1999
Panama	7355.138385	1999
Papua New Guinea	1917.619248	1999
Paraguay	4028.50084	1999
Peru	5704.593812	1999
Philippines	2502.917112	1999
Poland	11208.80057	1999
Portugal	18959.83625	1999
Puerto Rico	18084.73052	1999
Qatar	57836.83751	1999
Reunion	6058.561889	1999
Romania	6935.169981	1999
Russia	7791.944796	1999
Rwanda	677.5412086	1999
Saint Helena	2326.485099	1999
Saint Kitts and Nevis	12132.36868	1999
Saint Lucia	8793.020921	1999
Saint Vincent and the Grenadines	5819.208839	1999
Samoa	3854.826737	1999
San Marino	39346.24789	1999
Sao Tome and Principe	1321.09115	1999
Saudi Arabia	19635.30493	1999
Senegal	1466.614684	1999
Serbia	6302.012018	1999
Seychelles	16159.44102	1999
Sierra Leone	510.4244799	1999
Singapore	33981.15243	1999
Slovak Republic	12600.77218	1999
Slovenia	18663.39949	1999
Solomon Islands	2159.40957	1999
Somalia	891.9126175	1999
South Africa	7333.692093	1999
Spain	22286.3637	1999
Sri Lanka	2853.808899	1999
Sudan	1758.198608	1999
Suriname	5510.234273	1999
Swaziland	3989.513045	1999
Sweden	27328.73948	1999
Switzerland	33349.65383	1999
Syria	3956.238739	1999
Taiwan	21984.53742	1999
Tajikistan	944.1041591	1999
Tanzania	806.1046172	1999
Thailand	5366.09671	1999
Timor-Leste	2442.672279	1999
Togo	933.1684418	1999
Tonga	4718.646443	1999
Trinidad and Tobago	9952.115229	1999
Tunisia	5292.303803	1999
Turkey	6306.867014	1999
Turkmenistan	3159.585824	1999
Turks and Caicos Islands	26822.43324	1999
Tuvalu	4322.656053	1999
Uganda	865.8272679	1999
Ukraine	3460.323855	1999
United Arab Emirates	28251.70436	1999
United Kingdom	27467.50626	1999
United States	38053.7171	1999
Uruguay	9266.79199	1999
Uzbekistan	1597.633618	1999
Vanuatu	3741.098897	1999
Venezuela	9245.232662	1999
West Bank and Gaza	7864.939289	1999
Vietnam	1495.628979	1999
Yemen, Rep.	2158.603036	1999
Zambia	1025.583049	1999
Zimbabwe	792.7591837	1999
Afghanistan	663.9098777	2000
Albania	4195.210368	2000
Algeria	5098.853564	2000
Andorra	30265.94105	2000
Angola	2446.645873	2000
Anguilla	15551.72564	2000
Antigua and Barbuda	12738.74463	2000
Argentina	10571.36362	2000
Armenia	2114.056874	2000
Aruba	28711.442	2000
Australia	29241.5145	2000
Austria	32008.50466	2000
Azerbaijan	2533.170154	2000
Bahamas	22728.40826	2000
Bahrain	22015.32286	2000
Bangladesh	1075.434583	2000
Barbados	14982.12294	2000
Belarus	5936.237819	2000
Belgium	29940.2047	2000
Belize	6545.453139	2000
Benin	1307.568232	2000
Bermuda	60167.71419	2000
Bhutan	2922.114178	2000
Bolivia	3394.708067	2000
Bosnia and Herzegovina	5733.14818	2000
Botswana	10107.98689	2000
Brazil	8056.060915	2000
British Virgin Islands	42980.91475	2000
Brunei	48020.35457	2000
Bulgaria	6907.013722	2000
Burkina Faso	1001.477269	2000
Burundi	443.7647396	2000
Cambodia	833.3606682	2000
Cameroon	1803.436803	2000
Canada	32448.60764	2000
Cape Verde	2291.289562	2000
Cayman Islands	49156.95627	2000
Central African Rep.	762.1807688	2000
Chad	1017.034996	2000
Chile	10435.17429	2000
China	2564.794296	2000
Colombia	5749.552012	2000
Comoros	1090.794699	2000
Congo, Dem. Rep.	253.3692394	2000
Congo, Rep.	3423.522265	2000
Cook Islands	13288.47188	2000
Costa Rica	7672.846951	2000
Cote d'Ivoire	1746.312658	2000
Croatia	10582.66817	2000
Cuba	6115.593942	2000
Cyprus	22821.3815	2000
Czech Rep.	16823.23775	2000
Denmark	32016.75301	2000
Djibouti	1894.037631	2000
Dominica	8189.157681	2000
Dominican Rep.	4350.080121	2000
Ecuador	5616.418804	2000
Egypt	4629.459003	2000
El Salvador	5341.273234	2000
Equatorial Guinea	5240.452893	2000
Eritrea	741.5657451	2000
Estonia	11244.48624	2000
Ethiopia	512.3615069	2000
Fiji	3856.316679	2000
Finland	27171.96611	2000
France	28443.62305	2000
French Polynesia	24659.00561	2000
Gabon	12764.052	2000
Gambia	687.1499679	2000
Georgia	2332.222954	2000
Germany	29726.87876	2000
Ghana	1067.60035	2000
Greece	20825.77451	2000
Greenland	33204.01326	2000
Grenada	8655.02625	2000
Guatemala	4884.720925	2000
Guinea	906.6219494	2000
Guinea-Bissau	632.075901	2000
Guyana	3141.349168	2000
Haiti	1344.487523	2000
Honduras	3093.714781	2000
Hong Kong, China	29972.37793	2000
Hungary	13592.35087	2000
Iceland	31092.02544	2000
India	1636.846757	2000
Indonesia	2714.943904	2000
Iran	8689.337846	2000
Iraq	3952.016614	2000
Ireland	30827.97684	2000
Isle of Man	28478.01856	2000
Israel	22834.92834	2000
Italy	27160.46843	2000
Jamaica	6934.028478	2000
Japan	28559.60016	2000
Jordan	3664.557531	2000
Kazakhstan	5366.02455	2000
Kenya	1318.489871	2000
Kiribati	3501.646765	2000
Korea, Dem. Rep.	1689.942294	2000
Korea, Rep.	17543.99699	2000
Kuwait	36397.95992	2000
Kyrgyzstan	1527.822309	2000
Laos	1518.254156	2000
Latvia	8649.224406	2000
Lebanon	8809.991336	2000
Lesotho	1186.644382	2000
Liberia	519.4898757	2000
Libya	9139.677194	2000
Liechtenstein	82749.88284	2000
Lithuania	9631.652985	2000
Luxembourg	63924.1627	2000
Macao, China	22512.56244	2000
Macedonia, FYR	6975.616397	2000
Madagascar	1027.088917	2000
Malawi	713.7750078	2000
Malaysia	10161.49457	2000
Maldives	3433.501422	2000
Mali	854.7267556	2000
Malta	20276.19582	2000
Marshall Islands	5698.077946	2000
Mauritania	1540.841954	2000
Mauritius	8290.948258	2000
Mexico	10894.51448	2000
Micronesia, Fed. Sts.	5530.155709	2000
Moldova	1692.094177	2000
Monaco	36879.8316	2000
Mongolia	2017.514317	2000
Montenegro	6185.690026	2000
Montserrat	12744.86032	2000
Morocco	3073.426577	2000
Mozambique	542.8083885	2000
Myanmar	514	2000
Namibia	4022.881873	2000
Nauru	6887.680892	2000
Nepal	1054.79071	2000
Netherlands	33525.11132	2000
Netherlands Antilles	22284.25941	2000
New Caledonia	33884.50241	2000
New Zealand	21895.15598	2000
Nicaragua	2490.796143	2000
Niger	577.1908747	2000
Nigeria	1619.115759	2000
Norway	43587.57941	2000
Oman	19204.28588	2000
Pakistan	2086.457879	2000
Palau	12723.50646	2000
Panama	7405.969922	2000
Papua New Guinea	1821.678261	2000
Paraguay	3907.299889	2000
Peru	5791.372109	2000
Philippines	2598.886344	2000
Poland	11680.79102	2000
Portugal	19609.7337	2000
Puerto Rico	18568.21925	2000
Qatar	60394.43245	2000
Reunion	6084.033615	2000
Romania	7089.830211	2000
Russia	8608.397258	2000
Rwanda	704.0365299	2000
Saint Helena	2107.445036	2000
Saint Kitts and Nevis	12490.82446	2000
Saint Lucia	8676.196972	2000
Saint Vincent and the Grenadines	5893.668699	2000
Samoa	4090.82596	2000
San Marino	39601.52881	2000
Sao Tome and Principe	1320.58294	2000
Saudi Arabia	20001.87326	2000
Senegal	1511.486784	2000
Serbia	6607.328447	2000
Seychelles	15230.39812	2000
Sierra Leone	517.6747972	2000
Singapore	36834.84971	2000
Slovak Republic	12689.75974	2000
Slovenia	19399.68944	2000
Solomon Islands	1802.023615	2000
Somalia	881.513623	2000
South Africa	7454.445716	2000
Spain	23410.16483	2000
Sri Lanka	2997.689295	2000
Sudan	1874.01767	2000
Suriname	5677.291874	2000
Swaziland	4021.223575	2000
Sweden	28447.86072	2000
Switzerland	34386.90248	2000
Syria	3935.642892	2000
Taiwan	23094.57288	2000
Tajikistan	1001.500467	2000
Tanzania	826.2347663	2000
Thailand	5578.402898	2000
Timor-Leste	2743.191619	2000
Togo	890.3598035	2000
Tonga	4886.266461	2000
Trinidad and Tobago	10496.90587	2000
Tunisia	5480.315607	2000
Turkey	6683.705187	2000
Turkmenistan	3289.742427	2000
Turks and Caicos Islands	26819.72382	2000
Tuvalu	3743.06933	2000
Uganda	881.208267	2000
Ukraine	3700.350923	2000
United Arab Emirates	30012.31775	2000
United Kingdom	28644.71245	2000
United States	39025.86282	2000
Uruguay	9092.317746	2000
Uzbekistan	1635.215381	2000
Vanuatu	3762.189618	2000
Venezuela	9434.237476	2000
West Bank and Gaza	7586.317299	2000
Vietnam	1577.531777	2000
Yemen, Rep.	2217.073804	2000
Zambia	1035.903578	2000
Zimbabwe	745.7689741	2000
Afghanistan	595.038741	2001
Albania	4476.045166	2001
Algeria	5156.447405	2001
American Samoa	7776.46162	2001
Andorra	33293.00053	2001
Angola	2479.690229	2001
Anguilla	15678.67207	2001
Antigua and Barbuda	12770.73925	2001
Argentina	9992.710539	2001
Armenia	2328.459773	2001
Aruba	27884.98526	2001
Australia	30043.24277	2001
Austria	32196.42488	2001
Azerbaijan	2775.739802	2001
Bahamas	22600.18761	2001
Bahrain	22630.44158	2001
Bangladesh	1110.284602	2001
Barbados	14533.64282	2001
Belarus	6225.164179	2001
Belgium	30092.07613	2001
Belize	6669.070206	2001
Benin	1333.301105	2001
Bermuda	59936.03656	2001
Bhutan	3045.894928	2001
Bolivia	3390.155743	2001
Bosnia and Herzegovina	5880.628609	2001
Botswana	10543.61389	2001
Brazil	8022.523305	2001
British Virgin Islands	43879.07765	2001
Brunei	48192.756	2001
Bulgaria	7264.607226	2001
Burkina Faso	1029.971725	2001
Burundi	440.5123893	2001
Cambodia	864.9718015	2001
Cameroon	1857.148585	2001
Canada	32570.56646	2001
Cape Verde	2406.568107	2001
Cayman Islands	47927.14591	2001
Central African Rep.	753.5079073	2001
Chad	1084.203774	2001
Chile	10665.20495	2001
China	2805.904587	2001
Colombia	5737.997823	2001
Comoros	1083.420477	2001
Congo, Dem. Rep.	240.373663	2001
Congo, Rep.	3397.83587	2001
Cook Islands	14340.897	2001
Costa Rica	7627.109907	2001
Cote d'Ivoire	1710.014944	2001
Croatia	11070.38279	2001
Cuba	6269.998506	2001
Cyprus	23469.74347	2001
Czech Rep.	17255.90228	2001
Denmark	32134.10623	2001
Djibouti	1899.259446	2001
Dominica	7891.851162	2001
Dominican Rep.	4437.995019	2001
Ecuador	5812.302012	2001
Egypt	4697.571371	2001
El Salvador	5332.227204	2001
Equatorial Guinea	7192.381127	2001
Eritrea	775.2281676	2001
Estonia	12050.17139	2001
Ethiopia	537.4165705	2001
Fiji	3905.925202	2001
Finland	27825.5291	2001
France	28827.72241	2001
French Guiana	8495.628422	2001
French Polynesia	24575.06049	2001
Gabon	12787.08893	2001
Gambia	703.9642109	2001
Georgia	2472.714893	2001
Germany	30061.39867	2001
Ghana	1088.320636	2001
Greece	21711.23133	2001
Greenland	33509.28437	2001
Grenada	8320.157514	2001
Guadeloupe	6697.876626	2001
Guatemala	4872.036855	2001
Guernsey	45515.30655	2001
Guinea	934.7610123	2001
Guinea-Bissau	619.447413	2001
Guyana	3209.756789	2001
Haiti	1303.773949	2001
Honduras	3093.676326	2001
Hong Kong, China	29866.07349	2001
Hungary	14185.5176	2001
Iceland	31830.54252	2001
India	1704.690881	2001
Indonesia	2787.526232	2001
Iran	8906.985433	2001
Iraq	4203.973455	2001
Ireland	32335.27514	2001
Isle of Man	29737.34905	2001
Israel	22377.17741	2001
Italy	27779.73034	2001
Jamaica	6987.809376	2001
Japan	28569.05491	2001
Jordan	3742.828469	2001
Kazakhstan	6082.300961	2001
Kenya	1304.011969	2001
Kiribati	3490.143712	2001
Korea, Dem. Rep.	1667.401541	2001
Korea, Rep.	18241.4152	2001
Kuwait	35249.64079	2001
Kyrgyzstan	1592.294782	2001
Laos	1565.33636	2001
Latvia	9396.422979	2001
Lebanon	9110.353282	2001
Lesotho	1221.481958	2001
Liberia	515.9470858	2001
Libya	9539.903834	2001
Liechtenstein	81250.67903	2001
Lithuania	10272.36554	2001
Luxembourg	63932.8448	2001
Macao, China	22826.53996	2001
Macedonia, FYR	6637.343502	2001
Madagascar	1056.214279	2001
Malawi	667.7886593	2001
Malaysia	9994.615478	2001
Maldives	3488.209255	2001
Mali	935.0805657	2001
Malta	19797.46139	2001
Marshall Islands	5787.743417	2001
Martinique	13040.82013	2001
Mauritania	1561.911562	2001
Mauritius	8801.583168	2001
Mexico	10763.08091	2001
Micronesia, Fed. Sts.	5543.413233	2001
Moldova	1794.940834	2001
Monaco	37360.84945	2001
Mongolia	2061.514282	2001
Montenegro	6311.820029	2001
Montserrat	12695.25303	2001
Morocco	3211.290546	2001
Mozambique	601.1669959	2001
Myanmar	558	2001
Namibia	4023.14005	2001
Nauru	6925.434218	2001
Nepal	1085.109556	2001
Netherlands	33908.08336	2001
Netherlands Antilles	22605.41527	2001
New Caledonia	33412.18227	2001
New Zealand	22426.58919	2001
Nicaragua	2511.224415	2001
Niger	600.624701	2001
Nigeria	1629.843229	2001
Northern Mariana Islands	7776.46162	2001
Norway	44223.20205	2001
Oman	19945.3869	2001
Pakistan	2068.834308	2001
Palau	12706.62004	2001
Panama	7317.091983	2001
Papua New Guinea	1773.67197	2001
Paraguay	3885.144987	2001
Peru	5714.895327	2001
Philippines	2591.322668	2001
Poland	11825.86665	2001
Portugal	19904.86524	2001
Puerto Rico	18861.58552	2001
Qatar	59277.98174	2001
Reunion	6112.284252	2001
Romania	7501.928628	2001
Russia	9091.590235	2001
Rwanda	734.9791146	2001
Saint Helena	2401.984015	2001
Saint Kitts and Nevis	12572.4933	2001
Saint Lucia	8123.668253	2001
Saint Vincent and the Grenadines	5898.994815	2001
Samoa	4386.17414	2001
San Marino	40967.61421	2001
Sao Tome and Principe	1331.584224	2001
Saudi Arabia	19528.5007	2001
Senegal	1542.027442	2001
Serbia	6939.81984	2001
Seychelles	14825.28817	2001
Sierra Leone	578.7214916	2001
Singapore	34910.70597	2001
Slovak Republic	13098.91143	2001
Slovenia	19966.89487	2001
Solomon Islands	1597.226	2001
Somalia	868.9154401	2001
South Africa	7520.719617	2001
Spain	24221.7998	2001
Sri Lanka	2925.516103	2001
Sudan	1933.185494	2001
Suriname	5962.11352	2001
Swaziland	4046.533533	2001
Sweden	28695.77327	2001
Switzerland	34569.38136	2001
Syria	3969.802618	2001
Taiwan	22434.19675	2001
Tajikistan	1080.510897	2001
Tanzania	857.5876173	2001
Thailand	5656.198985	2001
Timor-Leste	3082.859046	2001
Togo	871.5670697	2001
Tonga	5026.000549	2001
Trinidad and Tobago	11020.91502	2001
Tunisia	5687.235048	2001
Turkey	6105.513943	2001
Turkmenistan	3361.403261	2001
Turks and Caicos Islands	27162.89099	2001
Tuvalu	4211.523547	2001
Uganda	896.5401511	2001
Ukraine	4082.186353	2001
United Arab Emirates	29446.25707	2001
United Kingdom	28978.41437	2001
United States	38891.10952	2001
Uruguay	8732.198199	2001
Uzbekistan	1681.658718	2001
Wallis et Futuna	2920.610966	2001
Vanuatu	3575.446086	2001
Venezuela	9604.520364	2001
West Bank and Gaza	5852.627612	2001
Vietnam	1666.507033	2001
Yemen, Rep.	2225.103568	2001
Zambia	1059.726572	2001
Zimbabwe	719.9632522	2001
Afghanistan	726.7340548	2002
Albania	4604.211737	2002
Algeria	5288.040382	2002
Andorra	34485.48352	2002
Angola	2773.287312	2002
Anguilla	15179.26005	2002
Antigua and Barbuda	12874.34259	2002
Argentina	8797.640716	2002
Armenia	2692.304039	2002
Aruba	26467.87062	2002
Australia	30687.75473	2002
Austria	32417.60769	2002
Azerbaijan	3059.179927	2002
Bahamas	22810.96126	2002
Bahrain	23403.55927	2002
Bangladesh	1136.39043	2002
Barbados	14544.49305	2002
Belarus	6545.789965	2002
Belgium	30485.88375	2002
Belize	6799.541995	2002
Benin	1372.877931	2002
Bermuda	63470.49221	2002
Bhutan	3256.019293	2002
Bolivia	3413.26269	2002
Bosnia and Herzegovina	6018.975239	2002
Botswana	11003.60508	2002
Brazil	8131.212843	2002
British Virgin Islands	41721.85729	2002
Brunei	48906.34894	2002
Bulgaria	7696.777725	2002
Burkina Faso	1037.645221	2002
Burundi	446.4035126	2002
Cambodia	896.2260153	2002
Cameroon	1934.011449	2002
Canada	33328.96507	2002
Cape Verde	2505.291423	2002
Cayman Islands	47433.34854	2002
Central African Rep.	738.6906068	2002
Chad	1156.18186	2002
Chile	10778.78385	2002
China	3119.280896	2002
Colombia	5755.259962	2002
Comoros	1075.811558	2002
Congo, Dem. Rep.	241.1658765	2002
Congo, Rep.	3484.06197	2002
Cook Islands	15118.17802	2002
Costa Rica	7723.447195	2002
Cote d'Ivoire	1648.800823	2002
Croatia	11628.38895	2002
Cuba	6340.646683	2002
Cyprus	23683.60331	2002
Czech Rep.	17596.21022	2002
Denmark	32166.50006	2002
Djibouti	1908.260867	2002
Dominica	7586.312521	2002
Dominican Rep.	4563.808154	2002
Ecuador	5773.044512	2002
Egypt	4754.604414	2002
El Salvador	5351.568666	2002
Equatorial Guinea	7703.4959	2002
Eritrea	765.3500015	2002
Estonia	13011.43876	2002
Ethiopia	530.0535319	2002
Fiji	4004.481972	2002
Finland	28204.59057	2002
France	28926.03234	2002
French Guiana	8869.848746	2002
French Polynesia	25224.32969	2002
Gabon	12521.71392	2002
Gambia	660.5855997	2002
Georgia	2637.562323	2002
Germany	30035.80198	2002
Ghana	1111.984578	2002
Greece	22514.2548	2002
Greenland	33054.21393	2002
Grenada	8365.58996	2002
Guadeloupe	6987.870004	2002
Guatemala	4858.347495	2002
Guinea	945.5835837	2002
Guinea-Bissau	575.7047176	2002
Guyana	3237.953172	2002
Haiti	1270.364932	2002
Honduras	3099.72866	2002
Hong Kong, China	30209.01516	2002
Hungary	14843.93556	2002
Iceland	31163.20196	2002
India	1746.769454	2002
Indonesia	2873.91287	2002
Iran	9240.761975	2002
Iraq	4390.717312	2002
Ireland	34077.04939	2002
Isle of Man	31194.99025	2002
Israel	21905.59514	2002
Italy	27968.09817	2002
Jamaica	6994.774861	2002
Japan	28604.5919	2002
Jordan	3844.917194	2002
Kazakhstan	6667.304371	2002
Kenya	1287.514732	2002
Kiribati	3608.894083	2002
Korea, Dem. Rep.	1646.758151	2002
Korea, Rep.	19233.98818	2002
Kuwait	35110.10566	2002
Kyrgyzstan	1573.725046	2002
Laos	1616.381658	2002
Latvia	10094.47045	2002
Lebanon	9313.93883	2002
Lesotho	1275.184575	2002
Liberia	531.4823679	2002
Libya	9534.677467	2002
Liechtenstein	79593.81731	2002
Lithuania	11008.67662	2002
Luxembourg	64421.03482	2002
Macao, China	24755.47297	2002
Macedonia, FYR	6675.885611	2002
Madagascar	894.6370822	2002
Malawi	665.4231186	2002
Malaysia	10206.97794	2002
Maldives	3643.831807	2002
Mali	951.4097518	2002
Malta	20162.82658	2002
Marshall Islands	5919.992895	2002
